,캠퍼스,대학이름,대학번호,부서이름,부서번호,학수번호-분반,이수구분,교과목명,담당교수,학점(시간),강의시간/강의실,상대평가,인원제한,대기,교환학생,출석확인자율화,무감독시험,유연학기,1)M,2)FC,3)T,1학년 정원,2학년 정원,3학년 정원,4학년 정원,교환학생 정원,대학원생 정원,전체 정원
19,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,합성생물학,이중철,3( 3),월(5) 생명과학관(서관) 121호 수(5) 생명과학관(서관) 121호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
20,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,극지생명공학(영강),박현,3( 3),화(3-4) 생명과학관(동관)107 호 목(3-4) 생명과학관(동관)107 호,,●,●,●,●,●,,,,,-,-,-,-,0,-,50 + 0
21,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,동물생명공학세미나,황광연,3( 3),금(5-6) 생명과학관(서관)301호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
22,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,독성생화학,박성효,3( 3),화(8-10) 생명과학관(서관) 401호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
23,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,산업미생물학,한성옥,3( 3),화(3-4) 생명과학관(서관) 201호 목(3-4) 생명과학관(서관) 201호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
24,서울,생명과학대학,4652,4654,4654,CYDF420-00,전공선택,임목생명공학,홍용표,3( 3),금(3-5) 생명과학관(서관) 121호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,세포생물학Ⅰ(영강),고용,3( 3),월(6) 생명과학관(서관)301호 수(6) 생명과학관(서관)301호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,세포생물학Ⅰ,최의주,3( 3),월(2) 하나과학관 101호 수(2) 하나과학관 101호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
2,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,세포생물학Ⅰ(영강)  (수업시간:12:00~13:15),김옥매,3( 3),화(3-4) 하나과학관 101호 목(3-4) 하나과학관 101호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,세포생물학Ⅰ(영강)  (수업시간:17:00~18:15),김충호,3( 3),월(7-8) 하나과학관 109호 수(7-8) 하나과학관 109호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
4,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,미생물학Ⅰ,윤철원,3( 3),화(5) 하나과학관 지하 109호 목(5) 하나과학관 지하 109호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,미생물학Ⅰ(영강),이은진,3( 3),화(2) 하나과학관 지하 132호 목(2) 하나과학관 지하 132호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,미생물학Ⅰ,김범석,3( 3),월(5) 생명과학관(동관)101호 수(5) 생명과학관(동관)101호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,미생물학Ⅰ,이중철,3( 3),월(2) 생명과학관(동관)107 호 수(2) 생명과학관(동관)107 호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,분자생물학Ⅰ,"백경희,신정섭",3( 3),월(2) 하나과학관 109호 수(2) 하나과학관 109호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
9,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,분자생물학Ⅰ(영강),"오은규,우재성",3( 3),월(6) 하나과학관 101호 수(6) 하나과학관 101호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
10,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,분자생물학Ⅰ,이호정,3( 3),월(2) 생명과학관(서관) 437호 수(2) 생명과학관(서관) 437호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
11,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,유전학Ⅰ(영강),"백자현,윤봉준",3( 3),월(2) 하나과학관 지하 127호 수(2) 하나과학관 지하 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
12,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,유전학Ⅰ  (NeMo Calss),안지훈,3( 3),화(5) 하나과학관 109호 목(5) 하나과학관 109호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
13,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,유전학Ⅰ,김욱,3( 3),화(3-4) 생명과학관(서관) 401호 목(3-4) 생명과학관(서관) 401호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
14,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,유전학Ⅱ(영강),김지형,3( 3),화(5) 생명과학관(동관)102호 목(5) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
15,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,생화학Ⅰ(영강)  (수업시간:12:00~13:15),"김준,우재성",3( 3),월(3-4) 하나과학관 지하 131호 수(3-4) 하나과학관 지하 131호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
16,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,생화학Ⅰ,"구승회,최무현",3( 3),월(6) 하나과학관 지하 111호 수(6) 하나과학관 지하 111호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
17,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,생화학Ⅰ,이병천,3( 3),월(6) 생명과학관(동관)107 호 수(6) 생명과학관(동관)107 호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
18,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,생화학Ⅰ(영강),정철희,3( 3),화(1) 생명과학관(서관) 121호 목(1) 생명과학관(서관) 121호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
19,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,기능유전체학(영강),이철구,3( 3),화(7-8) 생명과학관(서관) 201호 목(7-8) 생명과학관(서관) 201호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
20,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,기능유전체학(영강)  (수업시간:17:00~18:15),지성욱,3( 3),화(7-8) 하나과학관 109호 목(7-8) 하나과학관 109호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
21,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,암생물학,김형기,3( 3),화(5) 생명과학관(서관)301호 목(5) 생명과학관(서관)301호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
22,서울,생명과학대학,4652,4719,4719,CYDF420-00,학부공통,암생물학(영강),고제상,3( 3),월(6) 하나과학관 109호 수(6) 하나과학관 109호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험II(계통분류학),김기중,2( 4),금(1-3) 하나과학관 110호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험II(계통분류학),한경덕,2( 4),금(5-7) 하나과학관 110호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
2,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,식물계통분류학,김기중,3( 3),화(6) 하나과학관 지하 132호 목(6) 하나과학관 지하 132호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,인체분자유전학,강성만,3( 3),화(5) 하나과학관 지하 105호 목(5) 하나과학관 지하 105호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
4,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험Ⅴ(면역학),박세호,2( 4),금(5-7) 하나과학관 112호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험Ⅶ(신경생물학),"윤봉준,백자현",2( 4),화(7-10) 하나과학관 110호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험Ⅶ(신경생물학),조용철,2( 4),월(7-10) 하나과학관 110호,,●,●,,●,●,,,,,-,-,-,-,0,-,50 + 0
7,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,생리학I,고영규,3( 3),화(6) 하나과학관 지하 127호 목(6) 하나과학관 지하 127호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,생명과학최신동향세미나,안지훈,1( 1),금(5) 하나과학관 109호,,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
9,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,인체대사학Ⅰ,구승회,3( 3),화(2) 하나과학관 지하 111호 목(2) 하나과학관 지하 111호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
10,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,생명과학실험지도Ⅰ,홍정호,3( 6),토(1-5) 하나과학관 109호,,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
11,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,신경생물학(영강),"윤봉준,백자현",3( 3),월(6) 하나과학관 지하 109호 수(6) 하나과학관 지하 109호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
12,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,면역학I,박세호,3( 3),월(5) 하나과학관 102호 수(5) 하나과학관 102호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
13,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,면역학I(영강),최해웅,3( 3),화(5) 하나과학관 지하 216호 목(5) 하나과학관 지하 216호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
14,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공필수,연구논문지도I  (수업시간:18:00~20:50),홍정호,1( 3),금(8-10) 하나과학관 109호,,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
15,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,식물생명과학(영강),"백경희,오은규",3( 3),월(5) 하나과학관 109호 수(5) 하나과학관 109호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
16,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,곤충학  (수업시간:17:00~18:15),윤태중,3( 3),월(7-8) 하나과학관 101호 수(7-8) 하나과학관 101호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
17,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,분석생명과학  (수업시간:12:00~13:15),구만복,3( 3),월(3-4) 하나과학관 101호 수(3-4) 하나과학관 101호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
18,서울,생명과학대학,4652,4653,4653,CYDF420-00,전공선택,식물발달분자생리학I,안지훈,3( 3),화(6) 하나과학관 109호 목(6) 하나과학관 109호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,생태학,손요환,3( 3),월(1) 생명과학관(동관)101호 수(1) 생명과학관(동관)101호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
1,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경조경학,김민경,3( 3),금(1-2) 생명과학관(동관)107 호,,●,●,●,,●,,,,,-,-,-,-,0,-,50 + 0
2,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공선택,미생물자원학,신현동,3( 3),금(1-2) 생명과학관(서관)301호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경미생물학(영강),박우준,3( 3),화(6) 생명과학관(동관)104호 목(6) 생명과학관(동관)104호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
4,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경과학(영강),김태욱,3( 3),월(3-4) 생명과학관(서관) 201호 수(3-4) 생명과학관(서관) 201호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
5,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경GIS및실습,서동조,3( 4),목(5-7) 생명과학관(동관)109호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경정보및계획학실습(영강),전성우,3( 4),수(5-7) 생명과학관(동관)108호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공선택,환경분석화학및실험(영강),권정환,3( 4),월(5-6) 생명과학관(서관) 335호 월(5-6) 생명과학관(서관) L102호 월(7) 생명과학관(서관) L102호,,●,●,●,●,●,,,,,-,-,-,-,0,-,50 + 0
8,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,바이오매스이용학(영강),최윤이,3( 3),화(5) 생명과학관(서관) 201호 목(5) 생명과학관(서관) 201호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,동물다양성과보전,김왕규,3( 3),화(2) 생명과학관(서관)301호 목(2) 생명과학관(서관)301호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
10,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공선택,환경생화학,정진호,3( 3),월(6) 생명과학관(서관) 121호 수(6) 생명과학관(서관) 121호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
11,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공선택,목질주거환경,김규혁,3( 3),월(2) 생명과학관(서관) 121호 수(2) 생명과학관(서관) 121호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
12,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경생물공학및실험,이한별,3( 4),화(3-4) 생명과학관(서관) 534호 목(3-4) 생명과학관(서관) 534호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
13,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,환경과디자인의이해및실습,전진형,3( 4),월(5-7) 생명과학관(서관) 534호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
14,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,조경표현기법및실습,,3( 4),화(5-7) 생명과학관(서관) L102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
15,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,식물환경학Ⅱ및실험,김민석,3( 4),금(5-7) 생명과학관(서관) 335호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
16,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공필수,시스템생태학(영강),Asia Khamzina,3( 3),월(3-4) 생명과학관(동관)107 호 수(3-4) 생명과학관(동관)107 호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
17,서울,생명과학대학,4652,4656,4656,CYDF420-00,전공선택,지역및도시계획학,성현찬,3( 3),월(2) 생명과학관(동관)104호 수(2) 생명과학관(동관)104호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,5186,5186,CYDF420-00,전공필수,기후변화경제학,김옥현,3( 3),수(5-6) 생명과학관(동관)105호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,6607,6607,CYDF420-00,전공필수,미생물생지화학,"박우준,최윤이",3( 3),화(7-8) 생명과학관(동관)104호 목(7-8) 생명과학관(동관)104호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,4425,4425,CYDF420-00,전공필수,조경관리학,김민경,3( 3),목(1-2) 생명과학관(서관) 231호,,●,●,●,,●,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품미생물학I(영강),류지훈,3( 3),월(5) 생명과학관(서관)301호 수(5) 생명과학관(서관)301호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
1,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품물리화학(영강),김경헌,3( 3),월(2) 생명과학관(동관)108호 수(2) 생명과학관(동관)108호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
2,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품화학I(영강),이광원,3( 3),월(1) 생명과학관(동관)102호 수(1) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품분석학,조동화,3( 3),화(5) 생명과학관(동관)108호 목(5) 생명과학관(동관)108호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
4,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품위생학,이민석,3( 3),금(1-2) 생명과학관(동관)108호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품생화학I(영강),이성준,3( 3),화(2) 생명과학관(동관)108호 목(2) 생명과학관(동관)108호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
6,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,유가공학,김세헌,3( 3),화(1) 생명과학관(서관)301호 목(1) 생명과학관(서관)301호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
7,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품공학I,박현진,3( 3),화(6) 생명과학관(서관) 437호 목(6) 생명과학관(서관) 437호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
8,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공필수,식품위생학실험,이민석,2( 4),금(3-6) 생명과학관(동관) 314호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공필수,식품미생물학실험,"김세헌,류지훈",2( 4),목(7-10) 생명과학관(서관) L102호,●,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
10,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공필수,식품분석학실험,"박은영,조동화",2( 4),화(7-10) 생명과학관(동관) 314호,,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
11,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,과실채소류과학(영강),박은영,3( 3),화(3-4) 생명과학관(서관)301호 목(3-4) 생명과학관(서관)301호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
12,서울,생명과학대학,4652,5564,5564,CYDF420-00,전공선택,식품산업현장실습,"김세헌,이광원 김경헌,이성준 류지훈,박은영",3( 6),금(4-8) 생명과학관(동관)104호,,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,자원경제학(영강)  [타과제한(식품자원경제학과 소속 학생(이중/복수/융합/부전공생 포함)만 수강 가능)],박호정,3( 3),화(3-4) 생명과학관(동관)102호 목(3-4) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,응용계량경제학(영강)  [타과제한(식품자원경제학과 소속 학생(이중/복수/융합/부전공생 포함)만 수강 가능)],서병선,3( 3),월(2) 생명과학관(동관)102호 수(2) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
2,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,미시경제분석,최동걸,3( 3),금(1-2) 생명과학관(동관)101호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,식품산업조직론(영강)  [타과제한(식품자원경제학과 소속 학생(이중/복수/융합/부전공생 포함)만 수강 가능)],한두봉,3( 3),화(2) 생명과학관(동관)102호 목(2) 생명과학관(동관)102호,,●,●,●,,,,,●,,-,-,-,-,0,-,50 + 0
4,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,자원환경정책,이나영,3( 3),월(6) 생명과학관(동관)102호 수(6) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,불확실성과경제행위(영강)  [타과제한(식품자원경제학과 소속 학생(이중/복수/부전공생 포함)만 수강 가능)],서동희,3( 3),월(7-8) 생명과학관(동관)101호 수(7-8) 생명과학관(동관)101호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
6,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,국제농산물무역론(영강),임송수,3( 3),월(3-4) 생명과학관(동관)102호 수(3-4) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,응용재무경제학  [타과제한(식품자원경제학과 소속 학생(이중/복수/부전공생 포함)만 수강 가능)],고영술,3( 3),화(7-9) 생명과학관(동관)101호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,부동산경제론,이나영,3( 3),금(3-5) 생명과학관(동관)101호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,"계량분석론  [응용계량경제학(LESE207) 선수강 권장, 타과제한(식품자원경제학과 소속 3,4학년생(이중/복수/융합/부전공생 포함)만 수강 가능)]",서병선,3( 3),월(5) 생명과학관(동관)102호 수(5) 생명과학관(동관)102호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
10,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,"농식품가격분석론  [[타과제한(식품자원경제학과 소속 학생(이중/복수/부전공생 포함)), 3, 4학년 수강가능]",양승룡,3( 3),화(6) 생명과학관(동관)102호 목(6) 생명과학관(동관)102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
11,서울,생명과학대학,4652,4657,4657,CYDF420-00,전공선택,법경제학  [타과제한(식품자원경제학과 소속 학생(이중/복수/부전공생 포함)만 수강 가능)],이효창,3( 3),월(1) 정보통신관 601호 수(1) 정보통신관 601호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,생명과학대학,4652,5019,5019,CYDF420-00,전공선택,연구지도I,윤철원,1( 3),금(7-9) 하나과학관 307호,●,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,의과학연구기초Ⅰ,"박석인,한기훈 김태우,황선욱 박해철,박성환 박만성,손기훈 이동민,김경미 최정민",1( 1),의대 제3강의실 금(2-3) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,돌봄과이해Ⅰ,"박건우,이영미 김현수,곽정면 윤영경,최새별 한갑수",1( 2),의대 제4강의실 목(2-3) 의대 제4강의실,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
2,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,의학통계학(이론및실습),안형진,3( 9),금(4-6) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,세포생물학,김현수,3( 3),목(1-2) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
4,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,기초형태학실습,"김현,엄창섭 선웅,오준서 김현수,이동민",2( 4),의대 제3강의실 화(1-3) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,의과학연구기초Ⅱ,"신옥,황종익 김현수,전옥희",2( 2),의대 제3강의실 목(4-5) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,의과대학,0226,0228,0228,CYDF420-00,전공필수,돌봄과이해Ⅲ,"박건우,곽정면 김양현",2( 4),의대 제3강의실 화(4-6) 의대 제3강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,생화학Ⅱ,"박석인,박길홍 손정원,박윤규 김명곤,이경미 김태우,김현경",3( 4),의대 제1강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,해부학,"박선화,김현 엄창섭,유임주 선웅,김현수 이동민",8( 11),의대 제1강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
2,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,생리학,"나흥식,한희철 윤영욱,김양인 박중진,황선욱 이민구,김경미",5( 6),의대 제1강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
3,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,조직학,"박선화,김현 엄창섭,유임주 선웅,오준서 김현수,안효현 이동민",5( 6),의대 제1강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
4,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,기초신경과학,"박선화,나흥식 김현,한희철 윤영욱,엄창섭 유임주,박건우 김양인,선웅 박중진,황선욱 오준서,이민구 김현수,이동민 김경미",3( 4),의대 제1강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,순환기학,"나흥식,신경호 서홍석,김영훈 박창규,임도선 송우혁,선경 신재승,조원민 나승운,홍순준 김진원,백만종 손호성,박성미 장기영,김응주 김현수,김성환 임상엽,최철웅 최종일,나진오 김용현,최",3( 3),의대 제2강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,면역학,"권정현,김병근 손정원,조윤정 권영주,이정화 기선호,이경미 지종대,김태우 금보라,박경화 송대진,허규영 유영,박만성 서원희",2( 2),의대 제2강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,산부인과학,"김해중,김탁 이낙우,오민정 이재관,홍순철 신정호,이경욱 송재윤,조금준 박현태,홍진화 안기훈",2( 2),의대 제2강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,소아과학,"은백린,이정화 최병민,장기영 은소희,임형은 이영준,심정옥 변정혜,하기수",2( 2),의대 제2강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,의과대학,0226,0229,0229,CYDF420-00,전공필수,호흡기학,"정원재,권정현 이영석,김병근 최수인,김수아 김유진,강은영 인광호,오유환 윤영욱,심재정 신철,이상엽 이기열,김제형 신봉경,이승룡 김현구,이성호 김성은,김현수 송대진,허규영 유영,용환",3( 3),의대 제2강의실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
